song_title,artist,genre,lyrics,clean_lyrics
I'll Always Love You,The Spinners,"philly soul, motown, soul, northern soul","(Doo doo doo doo doo doo)
So, you're breakin' my heart
Takin' my sunshine away
Knowing that I'm to blame
Darling, there's nothing that I can say
Darling, I've got to try
'Cause in my heart I know that I
I'll always love you
I'll always love you, baby
Darling, return my love
No matter where you go
(I'll always love you, baby)
(I'll always love you, baby)
Sometimes a man
Has too much pride to see
But losing your love, my darling
Has opened my eyes for me
Darling, you're going away
Hurts me more and more each day

I'll always love you
I'll always love you, baby
Darling, return my love
No matter where you go
(I'll always love you, baby)
(I'll always love you, baby)
(Doo doo doo doo doo doo)
(Doo doo doo doo doo doo)
Though you're leavin' me behind
Girl, you'll never be out of my mind
I'll always love you
I'll always love you, baby
Darling, return my love
No matter where you go
(I'll always love you, baby)
(I'll always love you, baby)
(I'll always love you) Though the sun is burning out
(I'll always love you) Though my plans may never turn out
(I'll always love you) Girl, you know that I
(I'll always love you) Will be lovin' you till I die

I'll always love you
I'll always love you, baby
I'll always love you",doo doo doo doo doo doo so youre breakin my heart takin my sunshine away knowing that im to blame darling theres nothing that i can say darling ive got to try cause in my heart i know that i ill always love you ill always love you baby darling return my love no matter where you go ill always love you baby ill always love you baby sometimes a man has too much pride to see but losing your love my darling has opened my eyes for me darling youre going away hurts me more and more each day ill always love you ill always love you baby darling return my love no matter where you go ill always love you baby ill always love you baby doo doo doo doo doo doo doo doo doo doo doo doo though youre leavin me behind girl youll never be out of my mind ill always love you ill always love you baby darling return my love no matter where you go ill always love you baby ill always love you baby ill always love you though the sun is burning out ill always love you though my plans may never turn out ill always love you girl you know that i ill always love you will be lovin you till i die ill always love you ill always love you baby ill always love you
Laugh At Me,Sonny,"house, tech house","I never thought I'd cut a record by myself
But I got something I want to say
I want to say it for Cher
And I hope I say it for a lot of people

Why can I be like any guy?
Why do they try and make me run? Son of a gun
Now what do they care about the clothes I wear?
Why get their kicks from makin' fun? Yeah
This world's got a lot of space and if they don't like my face
It ain't me that's goin', that's goin' anyplace, no

So I don't care
Then laugh at me
If that's so fair
I have to beg to be free

Then baby, laugh at me
And I'll cry for you
And I'll pray for you
And I'll do all the things
That the man up stairs says to do
I'll do 'em for you
I'll do 'em, I'll do 'em all for you

It's gotta start someplace
It's gotta start somehow
I'll make that other cheek mine
And maybe the next guy
That don't wear a silk tie
He can walk by and say hi
Say hi instead of why

Instead of why
Instead of why, babe
Instead of why
What did I do to you?",i never thought id cut a record by myself but i got something i want to say i want to say it for cher and i hope i say it for a lot of people why can i be like any guy why do they try and make me run son of a gun now what do they care about the clothes i wear why get their kicks from makin fun yeah this worlds got a lot of space and if they dont like my face it aint me thats goin thats goin anyplace no so i dont care then laugh at me if thats so fair i have to beg to be free then baby laugh at me and ill cry for you and ill pray for you and ill do all the things that the man up stairs says to do ill do em for you ill do em ill do em all for you its gotta start someplace its gotta start somehow ill make that other cheek mine and maybe the next guy that dont wear a silk tie he can walk by and say hi say hi instead of why instead of why instead of why babe instead of why what did i do to you
It's Gonna Take A Miracle,The Royalettes,"northern soul, doo-wop","Ooh, ooh-ooh-ooh-ooh
Ooh ooh ooh, ooh-ooh-ooh-ooh
Ooh ooh ooh ooh

Loving you so
I was too blind to see you letting me go
Now that you've set me free

It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you

Oh ... didn't you know?
It wouldn't be so easy letting you go
I could have told you that

It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you, oh

Now I know I can't (Now I know I can't) get through to you
I'm gonna try to show you how much
You're turning me around (Turning me around), destroying me
I'll never be the same anymore

You must realise
You took your love and left me quite by surprise
You can be sure that now

It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you

It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you

Yes, it's gonna take a miracle
Yes, it's gonna take a miracle
Oh, miracle (Yes, it's gonna take a miracle)
Yes, it's gonna make a miracle
Yes, it's gonna take a miracle",ooh oohoohoohooh ooh ooh ooh oohoohoohooh ooh ooh ooh ooh loving you so i was too blind to see you letting me go now that youve set me free its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you oh didnt you know it wouldnt be so easy letting you go i could have told you that its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you oh now i know i cant now i know i cant get through to you im gonna try to show you how much youre turning me around turning me around destroying me ill never be the same anymore you must realise you took your love and left me quite by surprise you can be sure that now its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you its gonna take a miracle yes its gonna take a miracle to make me love someone new cause im crazy for you yes its gonna take a miracle yes its gonna take a miracle oh miracle yes its gonna take a miracle yes its gonna make a miracle yes its gonna take a miracle
If I Didn't Love You,Chuck Jackson,"northern soul, motown, doo-wop","That's a silly question...
Listen
If I didn't love you
Would I call every day?
If I didn't love you
Would I act this way?
So why do you ask:
Do I really love you?
When it's really so clear
Even strangers can see that I do...
(If I didn't love you, love you.)
If I didn't love you
Would I worry so?
Each and every moon
When you come and you go?
So just ask yourself:
Would I waste my time?
If I didn't love you
Would I hope and pray
You'd be mine..?
(If I didn't love you, love you.)
Oh baby, mmm honey
Oh, mmm, ooo baby
I've got to have you, honey

If I didn't love you
Would I miss you this much?
Put heart and soul to rot
Just for your touch?
Would I be a sling
And a fool for your charm?
If I didn't love you
Would I be right here in your arms?
(if I didn't love you, love you)
Baby, if I didn't love you (if I didn't love you, love you)
Sweety, if I didn't love you (if I didn't love you, love you)",thats a silly question listen if i didnt love you would i call every day if i didnt love you would i act this way so why do you ask do i really love you when its really so clear even strangers can see that i do if i didnt love you love you if i didnt love you would i worry so each and every moon when you come and you go so just ask yourself would i waste my time if i didnt love you would i hope and pray youd be mine if i didnt love you love you oh baby mmm honey oh mmm ooo baby ive got to have you honey if i didnt love you would i miss you this much put heart and soul to rot just for your touch would i be a sling and a fool for your charm if i didnt love you would i be right here in your arms if i didnt love you love you baby if i didnt love you if i didnt love you love you sweety if i didnt love you if i didnt love you love you
I'm A Happy Man,The Jive Five,"doo-wop, northern soul","I'm a happy man
Whoa, whoa, whoa, whoa, my baby
You look so good
Yeah, yeah, yeah, yeah, my baby
Just like I knew you would
Tonight when we go out
(Happy man, happy man, happy man)
I'm feelin' so proud
(Happy man, happy man, happy man)
Walking hand in hand
(Happy man, happy man, happy man)
Down the lovers lane
(Happy man, happy man, happy man)
And I-I-I love you, baby
I love you so
Whoa, whoa, whoa, whoa, my baby
This you know
'Cause I'm a happy man
(Happy man, happy man, happy man)
I'm a happy man
(Happy man, happy man, happy man)
I'm a happy man
(Happy man, happy man, happy man)
Yeah, baby, I'm a happy man
(Happy man, happy man, happy man)
Whoa, yeah
(Happy man, happy man, happy man)
I'm a happy man
(Happy man, happy man, happy man)
Come on down and sing the song
(Happy man, happy man, happy man)
Sing it just-a one more time
(Happy man, happy man)
And when we take a stroll
(Happy man, happy man, happy man)
Tonight if it's cold
(Happy man, happy man, happy man)
We'll cuddle up close
(Happy man, happy man, happy man)
And baby, baby, baby
I'll kiss you baby
We'll be as one
Yeah, yeah, yeah
I love my baby
We'll have some fun
'Cause I'm a happy man
(Happy man, happy man, happy man)
I'm a happy man
(Happy man, happy man, happy man)
I'm a happy man
(Happy man, happy man, happy man)
Yeah, baby, I'm a happy man
(Happy man, happy man, happy man)
Whoooooa, yeah
(Happy man, happy man, happy man)
I'm a happy man
(Happy man, happy man, happy man)
Come on down and sing the song
(Happy man, happy man, happy man)
Sing it just-a one more time
(Happy man, happy man, happy man)
Whoooooa, yeah
(Happy man, happy man, happy man)
I'm a happy man",im a happy man whoa whoa whoa whoa my baby you look so good yeah yeah yeah yeah my baby just like i knew you would tonight when we go out happy man happy man happy man im feelin so proud happy man happy man happy man walking hand in hand happy man happy man happy man down the lovers lane happy man happy man happy man and iii love you baby i love you so whoa whoa whoa whoa my baby this you know cause im a happy man happy man happy man happy man im a happy man happy man happy man happy man im a happy man happy man happy man happy man yeah baby im a happy man happy man happy man happy man whoa yeah happy man happy man happy man im a happy man happy man happy man happy man come on down and sing the song happy man happy man happy man sing it justa one more time happy man happy man and when we take a stroll happy man happy man happy man tonight if its cold happy man happy man happy man well cuddle up close happy man happy man happy man and baby baby baby ill kiss you baby well be as one yeah yeah yeah i love my baby well have some fun cause im a happy man happy man happy man happy man im a happy man happy man happy man happy man im a happy man happy man happy man happy man yeah baby im a happy man happy man happy man happy man whoooooa yeah happy man happy man happy man im a happy man happy man happy man happy man come on down and sing the song happy man happy man happy man sing it justa one more time happy man happy man happy man whoooooa yeah happy man happy man happy man im a happy man
I'll Take You Where The Music's Playing,The Drifters,"doo-wop, motown","I hear somebody broke your heart
I hear that he cheated and lied to you
Right from the start
But it's gonna be all right
Put on your red dress, tonight, yes
And I'll take you where the music's playing, baby
Take you where the lights are dim
Take you where the music's playing, baby
Little by little, I'm gonna help you forget about him
I've been your friend
But now is my opportunity
And I'm gonna show you
Just how good a friend can be
I know what he's put you through
But I'll make it all up to you, girl
And I'll take you where the music's playing, baby
Take you where the lights are dim
Take you where the music's playing, baby
Little by little, I'm gonna help you forget about him

They got red lights and green lights
Shining from the ceiling
I know, that you'll lose
That sad and lonely feeling
Oh, I'm gonna take you where the music's playing, baby
Take you where the lights are dim
Take you where the music's playing, baby
Little by little, I'm gonna help you forget about him
Take you where the music's playing, baby
Take you where the lights are dim
Take you where the music's playing, baby",i hear somebody broke your heart i hear that he cheated and lied to you right from the start but its gonna be all right put on your red dress tonight yes and ill take you where the musics playing baby take you where the lights are dim take you where the musics playing baby little by little im gonna help you forget about him ive been your friend but now is my opportunity and im gonna show you just how good a friend can be i know what hes put you through but ill make it all up to you girl and ill take you where the musics playing baby take you where the lights are dim take you where the musics playing baby little by little im gonna help you forget about him they got red lights and green lights shining from the ceiling i know that youll lose that sad and lonely feeling oh im gonna take you where the musics playing baby take you where the lights are dim take you where the musics playing baby little by little im gonna help you forget about him take you where the musics playing baby take you where the lights are dim take you where the musics playing baby
Ride Your Pony,Lee Dorsey,northern soul,"(Ride your pony) get on your pony & ride; ah you're ridin' high!
Now stay in the saddle
(We're gonna ride) way west where the grass is green
(Ride) California, you know what I mean
(Ride) New York City & Detroit too
(Ride) on to New Orleans, the home of the blues
(chorus)
(Pistol yeah) now get ready
Now shoot! (bang) Shoot! (bang) Shoot! (bang)
(chorus)
(We're gonna ride) to St. Louis where the girls are pretty
(Ride) Atlanta, GA, what a swingin' city
(Ride) Got to make it, that's for sho'
(Ride) Move on furthermo'
(chorus)
(Pistol yeah) now get ready
Now shoot! (bang) Shoot! (bang) Shoot! (bang)
(Ride, ride) All right now, stay beside me, stay beside me
(Ride, ride) All right! (Ride, ride)
...& fade",ride your pony get on your pony ride ah youre ridin high now stay in the saddle were gonna ride way west where the grass is green ride california you know what i mean ride new york city detroit too ride on to new orleans the home of the blues chorus pistol yeah now get ready now shoot bang shoot bang shoot bang chorus were gonna ride to st louis where the girls are pretty ride atlanta ga what a swingin city ride got to make it thats for sho ride move on furthermo chorus pistol yeah now get ready now shoot bang shoot bang shoot bang ride ride all right now stay beside me stay beside me ride ride all right ride ride fade
Baby Don't Go,Sonny & Cher,Pop,"I never had a mother, I hardly knew my dad
I've been in town for 18 years
You're the only boy I've had
I can't stay, maybe I'll be back some day
Baby don't go, pretty baby please don't go
I love you so, pretty baby please don't go
I never had no money, I bought at the second hand store
The way this old town laughs at me
I just can't take it no more
I can't stay, I'm gonna be a lady some day
Baby don't go, pretty baby please don't go
I love you so, pretty baby please don't go
When I get to the city, my tears will all be dry
My eyes will look so pretty
No one's gonna know I cried
Yes I'm goin' away, maybe I'll be back some day
Baby don't go, maybe I'll be back some day",i never had a mother i hardly knew my dad ive been in town for 18 years youre the only boy ive had i cant stay maybe ill be back some day baby dont go pretty baby please dont go i love you so pretty baby please dont go i never had no money i bought at the second hand store the way this old town laughs at me i just cant take it no more i cant stay im gonna be a lady some day baby dont go pretty baby please dont go i love you so pretty baby please dont go when i get to the city my tears will all be dry my eyes will look so pretty no ones gonna know i cried yes im goin away maybe ill be back some day baby dont go maybe ill be back some day
Annie Fanny,The Kingsmen,"proto-punk, garage rock","1 ContributorAnnie Fanny LyricsEaston
There's a chick in the magazine we all know
(Annie Fanny, yeah, yeah, so fine)
She's a swingin' little chick we all know
(Annie Fanny, yeah, yeah, so fine)
And what she's got she doesn't owe to luck
(Annie Fanny, yeah, yeah, so fine)
She owes it to a cat named Daddy Warbucks
(Annie Fanny, yeah, yeah, so fine)
She saves the world, there's no one bolder
(Annie Fanny, yeah, yeah, so fine)
She does all this and never gets any older
(Annie Fanny, yeah, yeah, so fine)
(Annie Fanny) she does all this and you wouldn't surmise
(Annie Fanny) this chick needs no disguise
(Annie Fanny) here's a thing that would be the prize
(Annie Fanny) to get Annie Fanny a pair of eyes
(Annie Fanny, yeah, yeah, so fine)
She always gets saved by a pooch named Sandy
(Annie Fanny, yeah, yeah, so fine)

But the dog's in trouble and it's a sin
(Annie Fanny, yeah, yeah, so fine)
He's as blind as Fanny, he needs contact lens
(Annie Fanny, yeah, yeah, so fine)
(Annie Fanny) she does all this and you wouldn't surmise
(Annie Fanny) this chick needs no disguise
(Annie Fanny) here's a thing that would be the prize
(Annie Fanny) to get Annie Fanny a pair of eyes, yeah
(Annie Fanny, yeah, yeah, so fine)
(Annie Fanny, yeah, yeah, so fine)
Good work, I can shake up my whole buzz
(Annie Fanny, yeah, yeah, so fine)",1 contributorannie fanny lyricseaston theres a chick in the magazine we all know annie fanny yeah yeah so fine shes a swingin little chick we all know annie fanny yeah yeah so fine and what shes got she doesnt owe to luck annie fanny yeah yeah so fine she owes it to a cat named daddy warbucks annie fanny yeah yeah so fine she saves the world theres no one bolder annie fanny yeah yeah so fine she does all this and never gets any older annie fanny yeah yeah so fine annie fanny she does all this and you wouldnt surmise annie fanny this chick needs no disguise annie fanny heres a thing that would be the prize annie fanny to get annie fanny a pair of eyes annie fanny yeah yeah so fine she always gets saved by a pooch named sandy annie fanny yeah yeah so fine but the dogs in trouble and its a sin annie fanny yeah yeah so fine hes as blind as fanny he needs contact lens annie fanny yeah yeah so fine annie fanny she does all this and you wouldnt surmise annie fanny this chick needs no disguise annie fanny heres a thing that would be the prize annie fanny to get annie fanny a pair of eyes yeah annie fanny yeah yeah so fine annie fanny yeah yeah so fine good work i can shake up my whole buzz annie fanny yeah yeah so fine
Hung On You,The Righteous Brothers,Pop,"Though I'm not free to fall in love with you
Oh, baby
Why did I have to get so hung on you
Tell me
Why did I have to get so hung on you
Believe me, baby
I didn't plan it this way
I thought I'd see you one night and
Forget you the next day
You're not the girl that I belong to
And even though I know it's wrong to
There's a little place where we can go
Where we won't run into a soul we know
Whoa, baby, baby
Well I wish I could get you out of my heart
Then I could also get you out of my life
Baby
Why did I have to get so hung on you
Tell me
Why did I have to get so hung on you
Sure I could tell you it's over and then
One day I'd call you and beg you to see me again
This is a fine mess I got myself in
And let me tell you baby, you're not helping
You know the changes I'm going through
And still you look at me the way you do

Cause you got me to fall in love with you
Though I'm not free to fall in love with you
Baby, baby
Why did I have to get so hung on you
I want to know
Why did I have to get so hung on you",though im not free to fall in love with you oh baby why did i have to get so hung on you tell me why did i have to get so hung on you believe me baby i didnt plan it this way i thought id see you one night and forget you the next day youre not the girl that i belong to and even though i know its wrong to theres a little place where we can go where we wont run into a soul we know whoa baby baby well i wish i could get you out of my heart then i could also get you out of my life baby why did i have to get so hung on you tell me why did i have to get so hung on you sure i could tell you its over and then one day id call you and beg you to see me again this is a fine mess i got myself in and let me tell you baby youre not helping you know the changes im going through and still you look at me the way you do cause you got me to fall in love with you though im not free to fall in love with you baby baby why did i have to get so hung on you i want to know why did i have to get so hung on you
Candy,The Astors,"northern soul, soul","Oh, have you seen my girl
Gee, whiz
She's out of this world
She's got lips so sweet
Candy red
Honey bees flying
All around her head
Candy
Candy
Ooh, wee
She's got a heart so warm
Ooh, wee
She's like a lucky charm
She's got eyes so bright
Sky blue
A voice so soft
Just like the morning dew
Candy
Candy
She's just a lump of sugar
And sweetened my tea
And one of these days
She's gonna marry me
Gee, whiz
She's got everything
Gee, whiz
She should be a queen
She's got a loving heart
Gold pure
One of these days
I'll make her mine I'm sure
Candy
Candy
Candy
Candy
Candy",oh have you seen my girl gee whiz shes out of this world shes got lips so sweet candy red honey bees flying all around her head candy candy ooh wee shes got a heart so warm ooh wee shes like a lucky charm shes got eyes so bright sky blue a voice so soft just like the morning dew candy candy shes just a lump of sugar and sweetened my tea and one of these days shes gonna marry me gee whiz shes got everything gee whiz she should be a queen shes got a loving heart gold pure one of these days ill make her mine im sure candy candy candy candy candy
First I Look At The Purse,The Contours,"motown, northern soul","What does every man look at first?

Some fellas look at the eyes
Some fellas look at the nose
Some fellas look at the size
Some fellas look at the clothes

I don't care if the eyes are red
I don't care if her nose is long
I don't care if she's underfed
I don't care if her clothes are worn (Why, oh, why?)
'Cause first I look at the purse

Some fellas look the smiles they wear
Some fellas look the legs, that's all
Some fellas look the style of their hair
Some fellas want their waist to be small

I don't care if the teeth are big
I don't care if the legs are big
I don't care if their hair is a wig
Why waste time lookin' at the waistline? (Why, oh, why?)
'Cause first I look at the purse

A woman can be fine as can be
With kisses sweet as honey
But that don't mean a thing to me
If she ain't got no money
'Cause if the purse is fat (Yeah, yeah)
That's where it's at (Yeah)
Yeah!

Some fellas look at the way they walk
The way they swing and sway
Some fellas like the way they talk
And dig the things they say

But I don't care if she wobbles like a duck
Or talk with a lisp
I still think I'm in good luck
If the dollar bills are crisp (Why, oh, why?)
'Cause first I look at the purse

(First I look at the purse) Try to tell you
(First I look at the purse) Yeah, yeah, yeah
(First I look at the purse) Kisses can be as sweet as honey
(First I look at the purse) But I want me some money
(First I look at the purse) She can be covered with a rash
(First I look at the purse) As long as she gots some cash
(First I look at the purse) I want a big fine car
(First I look at the purse) And I want one suit
(First I look at the purse) Like a Hollywood star",what does every man look at first some fellas look at the eyes some fellas look at the nose some fellas look at the size some fellas look at the clothes i dont care if the eyes are red i dont care if her nose is long i dont care if shes underfed i dont care if her clothes are worn why oh why cause first i look at the purse some fellas look the smiles they wear some fellas look the legs thats all some fellas look the style of their hair some fellas want their waist to be small i dont care if the teeth are big i dont care if the legs are big i dont care if their hair is a wig why waste time lookin at the waistline why oh why cause first i look at the purse a woman can be fine as can be with kisses sweet as honey but that dont mean a thing to me if she aint got no money cause if the purse is fat yeah yeah thats where its at yeah yeah some fellas look at the way they walk the way they swing and sway some fellas like the way they talk and dig the things they say but i dont care if she wobbles like a duck or talk with a lisp i still think im in good luck if the dollar bills are crisp why oh why cause first i look at the purse first i look at the purse try to tell you first i look at the purse yeah yeah yeah first i look at the purse kisses can be as sweet as honey first i look at the purse but i want me some money first i look at the purse she can be covered with a rash first i look at the purse as long as she gots some cash first i look at the purse i want a big fine car first i look at the purse and i want one suit first i look at the purse like a hollywood star
Moonlight And Roses (Bring Mem'ries Of You),Vic Dana,hypertechno,"Bring wonderful memories of you
My heart reposes
In beautiful thoughts so true
June light discloses
Love's golden dream sparkling anew
Moonlight and roses
Bring memories of you
June light discloses
Love's golden dream sparkling anew
Moonlight and roses
Bring memories of you
Moonlight and roses
Bring memories of you",bring wonderful memories of you my heart reposes in beautiful thoughts so true june light discloses loves golden dream sparkling anew moonlight and roses bring memories of you june light discloses loves golden dream sparkling anew moonlight and roses bring memories of you moonlight and roses bring memories of you
Danger Heartbreak Dead Ahead,The Marvelettes,"motown, northern soul, doo-wop","You're in danger (You're in danger)
You may find that you're in love with a stranger
(With a stranger)
For who knows what evil lurks within the hearts of men?
It's vanity
Insanity to play when you can't win
When you find that you're losing
It's time to get on moving
Cause there's danger: heartbreak dead ahead
It only takes one second, girl, to learn
(To learn)
That playing with fire will get you burned
(Get you burned)
Now girl, don't you be foolish
They say that love is blind
But it's clear as the highway sign
That reads ""Danger: heartbreak dead ahead""
Heartbreak dead ahead
Read the sign, girl
You'd better mind, girl
Yeah, danger: heartbreak dead ahead

Once the lying starts
Start packing up your heart
Listen to me, girl
When there's nothing to be gained
Don't keep going on in vain
Cause there's danger: heartbreak dead ahead
I said there's danger
I said there's danger",youre in danger youre in danger you may find that youre in love with a stranger with a stranger for who knows what evil lurks within the hearts of men its vanity insanity to play when you cant win when you find that youre losing its time to get on moving cause theres danger heartbreak dead ahead it only takes one second girl to learn to learn that playing with fire will get you burned get you burned now girl dont you be foolish they say that love is blind but its clear as the highway sign that reads danger heartbreak dead ahead heartbreak dead ahead read the sign girl youd better mind girl yeah danger heartbreak dead ahead once the lying starts start packing up your heart listen to me girl when theres nothing to be gained dont keep going on in vain cause theres danger heartbreak dead ahead i said theres danger i said theres danger
I'll Make All Your Dreams Come True,Ronnie Dove,Country,"Just give me the right
I'll start with my lips on yours
While I'm holding you tight
(I'll make all your dreams come true)
Just show me you're mine
I want no one else but you
Til the end of time
Just you to laugh and cry with
Through all of our years
Just you to love me til the
Rest of the world disappears
Your dreams are as safe as mine
So give me your heart
I'll make all your dreams come true
And we'll never part
Just you to laugh and cry with
Through all of our years
Just you to love me til the
Rest of the world disappears
Your dreams are as safe as mine
So give me your heart
I'll make all your dreams come true
Til death do us part",just give me the right ill start with my lips on yours while im holding you tight ill make all your dreams come true just show me youre mine i want no one else but you til the end of time just you to laugh and cry with through all of our years just you to love me til the rest of the world disappears your dreams are as safe as mine so give me your heart ill make all your dreams come true and well never part just you to laugh and cry with through all of our years just you to love me til the rest of the world disappears your dreams are as safe as mine so give me your heart ill make all your dreams come true til death do us part
Give All Your Love To Me,Gerry And The Pacemakers,Pop,"1 ContributorGive All Your Love To Me LyricsLove me till the end of time
Till the seas run dry
Till the flowers forget to bloom
Till the sun don't shine
While there's people here on earth
While there's stars above
Oh, I beg of you, my dear
Give me all your love
Give me all your love all of the time
As the wind that blows evermore, evermore
Till the moon has lost its glow
In the heavens above
Oh, I beg of you, my dear
Give me all your love
Give me all your love all of the time
As the wind that blows evermore, evermore
Give me all your love",1 contributorgive all your love to me lyricslove me till the end of time till the seas run dry till the flowers forget to bloom till the sun dont shine while theres people here on earth while theres stars above oh i beg of you my dear give me all your love give me all your love all of the time as the wind that blows evermore evermore till the moon has lost its glow in the heavens above oh i beg of you my dear give me all your love give me all your love all of the time as the wind that blows evermore evermore give me all your love
Just You,Sonny & Cher,Pop,"I didn't know then what he had to say
I could tell that he felt bad
By the way he looked that he felt sad, oh yeah
Sometimes you hurt me baby, I don't know why
I'll always love you baby till the day I die
But when you look at fellas
Baby I get jealous
I only live my life for you
Anything you say I'll do
I'll live for you, I'll die for you
I'll even climb the mountains high for you
Thought right then he'd break my heart
I could feel the teardrops start
Why didn't he know I love him so
I could never let him go, oh no
I'd never hurt you baby - tell you why
I'm gonna love you till the day I die
When I look at fellas
Baby don't get jealous
I only live my life for you - anything you say I'll do
I'll live for you, I'll die for you
I'll even climb the mountains high for you

I love you, just you, nobody else but you
I love you, only you,every day, every day, just you",i didnt know then what he had to say i could tell that he felt bad by the way he looked that he felt sad oh yeah sometimes you hurt me baby i dont know why ill always love you baby till the day i die but when you look at fellas baby i get jealous i only live my life for you anything you say ill do ill live for you ill die for you ill even climb the mountains high for you thought right then hed break my heart i could feel the teardrops start why didnt he know i love him so i could never let him go oh no id never hurt you baby tell you why im gonna love you till the day i die when i look at fellas baby dont get jealous i only live my life for you anything you say ill do ill live for you ill die for you ill even climb the mountains high for you i love you just you nobody else but you i love you only youevery day every day just you
Ride Away,Roy Orbison,rockabilly,"One girl a yearnin'
Big motor burnin' the road
I'll ride the highway
I'm going my way
I'll leave a story untold
Pretty girls behind me but pretty girls are everywhere
Big motor wind up, ride away from here
Ride away
She won't approve of things I do or what I am
And I don't really give a ... I understand
But she'll never see that I'll never be
Any one but me
She thinks she needs me, she cries for me
But I know she's lying, crying for others to see
What can I say? I'll just ride away
Big motor run run (background) ride ride away
Ride on away from big motor run run
Heart-ache and misery

I'm bound to wander
Way over yonder
Someone be waitin' just for me
True love to cling to, I need a dream to share
Someone to know me, Someone to show me they care
Ride away, ride away
From tears and sorrow
Like there's no tomorrow
Tonight I'll ride away",one girl a yearnin big motor burnin the road ill ride the highway im going my way ill leave a story untold pretty girls behind me but pretty girls are everywhere big motor wind up ride away from here ride away she wont approve of things i do or what i am and i dont really give a i understand but shell never see that ill never be any one but me she thinks she needs me she cries for me but i know shes lying crying for others to see what can i say ill just ride away big motor run run background ride ride away ride on away from big motor run run heartache and misery im bound to wander way over yonder someone be waitin just for me true love to cling to i need a dream to share someone to know me someone to show me they care ride away ride away from tears and sorrow like theres no tomorrow tonight ill ride away
No Pity (In The Naked City),Jackie Wilson,"northern soul, motown, soul","When you're all alone
And all your hard-earned money's gone
There just ain't no pity
No no no, in the naked city, yeah
Help me now, hmm mmmm
You'll go walking down Broadway
Watching people catch the subway
Take it from me
Don't ask for a helping hand
'Cause no one will understand
Ahhh, there's no pity
No no no, in the naked city, yeah
Ohhh help me now, mmm mmmm
Folks there's no no? nice
It's the only place I know where hearts turn to ice
You can? neighbor next door
Or smile at someone?
Don't live there no more
Bright lights will find you
And they will mess you around
Let me tell you
Millions will watch you
Have mercy now
As you sink right down to the ground
I found no pity, no no no, in the naked city, yeah
Come on help me now
There's no pity!
No no no, in the naked city, yeah",when youre all alone and all your hardearned moneys gone there just aint no pity no no no in the naked city yeah help me now hmm mmmm youll go walking down broadway watching people catch the subway take it from me dont ask for a helping hand cause no one will understand ahhh theres no pity no no no in the naked city yeah ohhh help me now mmm mmmm folks theres no no nice its the only place i know where hearts turn to ice you can neighbor next door or smile at someone dont live there no more bright lights will find you and they will mess you around let me tell you millions will watch you have mercy now as you sink right down to the ground i found no pity no no no in the naked city yeah come on help me now theres no pity no no no in the naked city yeah
I Need You,The Impressions,"motown, soul, northern soul, doo-wop","I don't wanna be happy
With somebody else
When I know in my mind I'd be wastin' her time
No need of fooling myself
And if you don't love me
Why be concerned about the life I lead (life I lead)
Why to me introduce someone else
When you know someone else I don't need

I need you
I need, you!
I need you
Well I guess I'm just a stubborn fool
Kind of hard headed like a mule
But how, do I love someone else
When I need you
When I need you!

Well I guess, these things don't matter
And I apologise
There's no kind of love between us
I can see from the looks of your eyes
And now you're with another
And you say that I should join the clan
And I guess I could be happy
That is if I was another man

But I need you
I need, you!
I need you
And I guess I'm just a stubborn fool
Kind of hard headed like a mule
But how do I love someone else
When I need you
When I need you!
When I need you!
When I need you!
When I need you!",i dont wanna be happy with somebody else when i know in my mind id be wastin her time no need of fooling myself and if you dont love me why be concerned about the life i lead life i lead why to me introduce someone else when you know someone else i dont need i need you i need you i need you well i guess im just a stubborn fool kind of hard headed like a mule but how do i love someone else when i need you when i need you well i guess these things dont matter and i apologise theres no kind of love between us i can see from the looks of your eyes and now youre with another and you say that i should join the clan and i guess i could be happy that is if i was another man but i need you i need you i need you and i guess im just a stubborn fool kind of hard headed like a mule but how do i love someone else when i need you when i need you when i need you when i need you when i need you
