song_title,artist,simplified_genre,clean_lyrics
Dirty Little Secret,The All-American Rejects,Pop,let me know that ive done wrong when ive known this all along i go around a time or two just to waste my time with you tell me all that youve thrown away find out games you dont wanna play you are the only one that needs to know ill keep you my dirty little secret dirty little secret dont tell anyone or youll be just another regret just another regret hope that you can keep it my dirty little secret who has to know when we live such fragile lives its the best way we survive i go around a time or two just to waste my time with you tell me all that youve thrown away find out games you dont wanna play you are the only one that needs to know ill keep you my dirty little secret dirty little secret dont tell anyone or youll be just another regret just another regret hope that you can keep it my dirty little secret who has to know the way she feels inside inside those thoughts i cant deny deny these sleeping dogs wont lie wont lie and all ive tried to hide its eating me apart trace this line back ill keep you my dirty little secret dirty little secret dont tell anyone or youll be just another regret just another regret ill keep you my dirty little secret dirty little secret dont tell anyone or youll be just another regret just another regret hope that you can keep it my dirty little secret dirty little secret dirty little secret who has to know who has to know
B.Y.O.B.,System Of A Down,Hip-Hop,like their earlier song “boom” it was written in protest against… read more you why do they always send the poor barbarisms by barbaras with pointed heels victorious victorias kneel for brandnew spanking deals marching forward hypocritic and hypnotic computers you depend on our protection yet you feed us lies from the tablecloth lalalalalalalalalala oohooh everybodys going to the party have a real good time dancin in the desert blowin up the sunshine kneeling roses disappearing into moses dry mouth breaking into fort knox stealing our intentions hangars sitting dripped in oil crying freedom handed to obsoletion still you feed us lies from the tablecloth lalalalalalalalalala oohooh everybodys going to the party have a real good time dancin in the desert blowing up the sunshine everybodys goin to the party have a real good time dancin in the desert blowin up the sunshine blast off its party time and we dont live in a fascist nation blast off its party time and where the fuck are you where the fuck are you where the fuck are you why dont presidents fight the war why do they always send the poor why dont presidents fight the war why do they always send the poor why do they always send the poor why do they always send the poor why they always send the poor kneeling roses disappearing into moses dry mouth breaking into fort knox stealing our intentions hangars sitting dripped in oil crying freedom handed to obsoletion still you feed us lies from the tablecloth lalalalalalalalalala oohooh everybodys going to the party have a real good time dancin in the desert blowin up the sunshine well everybodys goin to the party have a real good time dancin in the desert blowin up the sun where the fuck are you where the fuck are you why dont presidents fight the war why do they always send the poor why dont presidents fight the war why do they always send the poor why do they always send the poor why do they always send the poor why do they always send the poor why do they always send the poor why do they always send the poor they always send the poor they always send the poor
Redneck Yacht Club,Craig Morgan,Country,im meetin my buddies out on the lake were headed out to a special place we love that just a few folks know theres no signin up no monthly dues take your johnson your mercury or your evinrude an fire it up meet us out at party cove come on in the waters fine just idle on over and toss us a line basstrackers bayliners and a party barge strung together like a floatin trailer park uh anchored out and gettin loud all summer long side by side theres five houseboat front porches astroturf lawn chairs and tiki torches regular joes rockin the boat thats us the redneck yacht club bermudas flipflops and a tanktop tan he popped his first top at 10 am thats bob hes our president were checkin out the girls on the upper deck rubbin in the 15 spf its hot everybodys jumpin in later on when the sun goes down well pull out the jar and that old guitar an pass em around basstrackers bayliners and a party barge strung together like a floatin trailer park uh anchored out and gettin loud all summer long side by side theres five houseboat front porches astroturf lawn chairs and tiki torches regular joes rockin the boat thats us the redneck yacht club uh when the partys over and were all alone well be makin waves in a nowake zone basstrackers bayliners and a party barge strung together like a floatin trailer park uh anchored out and gettin loud all summer long side by side theres five houseboat front porches astroturf lawn chairs and tiki torches regular joes rockin the boat thats us the redneck yacht club the redneck yacht club nana nana nana nana nana nana nana nana nana nana nana nana the redneck yacht club nana nana nana nana nana nana nana nana nana nana nana nana nana nana nana nana nana nana
Dem Boyz,Boyz N Da Hood,Hip-Hop,bad boy south block entertainment i see you block boyz n da hood i like this right here yall ready come on lets ride its boyz n da hood nigga as we proceed to give yall what yall need yeah nigga its some boyz n da hood sell anything for profit profit five in the morning on the corner clockin clockin yeah we wrong but dare a nigga try to stop us try to stop us and you can get it anywhere anybody dem boyz got work dem boyz got yay dem boyz got purp dem boyz got haze dem boyz got glocks dem boyz got ks dem boyz got blocks dem boyz gettin paid if its taking too long to lock up bring it back bring it back you was short anyway so bring a stack bring a stack if that shit was fucked up i wouldnt even know i aint had to open up a whole thing since 94 damn we aint trippin well swap it out swap it out if its still in the wrap well swap it out yeah ahee let me hop off in the shower and get myself together ima need about a hour about a hour i got real clientele we aint breaking shit down we dont need no scales get it right he worth a mill on the low plus the weatherman said that its a light chance of snow its some boyz n da hood sell anything for profit profit five in the morning on the corner clockin clockin yeah we wrong but dare a nigga try to stop us try to stop us and you can get it anywhere anybody dem boyz got work dem boyz got yay dem boyz got purp dem boyz got haze dem boyz got glocks dem boyz got ks dem boyz got blocks dem boyz gettin paid well look into the eyes of a young gutta nigga loyal to the game out here tryin to make a come up nigga serving lots of jays cocking glocks knockin country niggas out they dr jay out they dr jay fuckin wit a mobsta cock sucka get popped popped just so you niggas dont get it twisted twisted just listen and pay attention attention to one of the realest up out of griffin you here me with ammunition and on a mission for getting benjamins ready benjamins and willing to put one of you out your misery out of your misery so back back the 44s in the dashboard dashboard trying to act bad will make me blast at your ass hoe asshole nothing less nothing mo i give you what you ask for ask for 5 for the 50 nigga gone fo i hit you nigga its some boyz n da hood sell anything for profit profit five in the morning on the corner clockin clockin yeah we wrong but dare a nigga try to stop us try to stop us and you can get it anywhere anybody dem boyz got work dem boyz got yay dem boyz got purp dem boyz got haze dem boyz got glocks dem boyz got ks dem boyz got blocks dem boyz gettin paid yo now im an eastside resider keep niggas liver than powder stanking like clam chowder if they thinking that they wilder okay every since i can remember i been toting that timber keep the block hotter than july in the middle of december aaahh 2x niggas better know my mo mo from houston down to the no unh hun came a long ways from letting birds fly in the back of a rental alright you can catch dukey posted up right off exit 65 with some real ass niggas yeah who aint selling bean pies yeah just to get them green guys baby momas we hide unh hun catch them hoes by surprise froze with they mouth wide even tough guys get duck taped and hog tied cause me jody jeezy and gee gone always ride its some boyz n da hood sell anything for profit profit five in the morning on the corner clockin clockin yeah we wrong but dare a nigga try to stop us try to stop us and you can get it anywhere anybody dem boyz got work dem boyz got yay dem boyz got purp dem boyz got haze dem boyz got glocks dem boyz got ks dem boyz got blocks dem boyz gettin paid
Something To Be Proud Of,Montgomery Gentry,Country,theres a story that my daddy tells religiously like clockwork every time he sees an opening in a conversation bout the way things used to be well i just roll my eyes and make a bline for the door but id always end up starry eyed and cross legged on the floor hanging onto every word man the things i heard it was harder times and longer days five miles to school uphill both ways we were caneswitch raised and dirt floor poor course that was back before the war yea your uncle and i made quite a pair flying f15s through hostile air he went down but they missed me by a hair hed always stop right there and say thats something to be proud of thats a life you can hang your hat on as your chins held high as the tears fall down gut sucked in chest stuck out like a small town flag a flying or a new born baby crying in the arms of the woman that you love thats something to be proud of son graduating college that was mommas dream and i was on my way to anywhere else when i turned eighteen cause when you got a fast car and think you got everything i learned real quick those gtos dont run off faith i ended up broken down in some town north of la working maximum hours for minimum wage well i fell in love next thing i know the babies came and the car got sold sure do miss that old hot rod but you sure save gas in them foreign jobs dad i wonder if i ever let you down if youre ashamed how i turned out well he lowered his voice then he raised his brow said let me tell you right now thats something to be proud of thats a life you can hang your hat on you dont need to make a million just be thankful to be working if youre doing what youre able putting food there on the table and providing for the family that you love thats something to be proud of and if all you ever really do is the best you can well you did it man thats something to be proud of thats a life you can hang your hat on as your chins held high as the tears fall down gut sucked in chest stuck out like a small town flag a flying or a new born baby crying in the arms of the woman that you love thats something to be proud of thats something to be proud of now thats something to be proud of thats something to be proud of now thats something to be proud of
Somebody's Hero,Jamie O'Neal,Country,shes never rocked central park to a half a million fans screaming out her name shes never hit a shot to win the game shes never left her footprints on the moon shes never made a solo hot air balloon ride around the world no shes just your everyday average girl but shes somebodys hero a hero to her baby with a skinnedup knee a little kiss is all she needs the keeper of the cheerios the voice that brings snow white to life bedtime stories every night and that smile lets her know shes somebodys hero she didnt get a check every week like a ninetofiver but shes been a waiter and a cook and a taxi driver for twenty years there at home until the day her girl was grown giving all her love to her was her lifes ambition but now her babys moving on and shell soon be missing her but not today those are tears of joy runnin down her face shes somebodys hero a hero to her daughter in her wedding dress she gave her wings to leave the nest it hurts to let her baby go down the aisle she walks right by looks back into her mothers eyes and that smile lets her know shes somebodys hero thirty years have flown right past her daughters staring at all the photographs of her mother and she wishes she could be like that oh but she already is shes somebodys hero a hero to her mother in a rockin chair she runs a brush through her silver hair the envy of the nursing home she drops by every afternoon feeds her mama with a spoon and that smile lets her know her mothers smile lets her know shes somebodys hero
Diamonds From Sierra Leone,Kanye West,Hip-Hop,jayz would later jump on the track for the remix west explained the inspiration for the song to mtv mark… read more diamonds are forever they wont leave in the night ive no fear that they might desert me diamonds are forever forever forever throw your diamonds in the sky if you feel the vibe diamonds are forever forever forever forever the roc is still alive every time i rhyme forever ever forever ever ever ever ever ever ever ever ever ever ever ever close your eyes and imagine feel the magic vegas on acid seen through yves st laurent glasses and ive realized that ive arrived cause it take more than a magazine to kill my vibe does he write his own rhymes well sort of i think em that mean i forgot better shit than you ever thought of damn is he really that caught up i ask if you talkin about classics do my name get brought up i remember i couldnt afford a ford escort or even a fourtrack recorder so its only right that i let the top drop on a droptop porsche spoil yourself thats important if your stripper name porsche and you get tips from many men then your fat friend her nickname is minivan excuse me thats just the henny man i smoke i drink im supposed to stop i cant because— diamonds are forever forever forever throw your diamonds in the sky if you feel the vibe diamonds are forever forever forever forever the roc is still alive every time i rhyme forever ever forever ever ever ever ever ever ever ever ever ever ever ever i was sick about awards couldnt nobody cure me only playa that got robbed but kept all his jewelry alicia keys tried to talk some sense in him thirty minutes later seein theres no convincin him what more could you ask for the international asshole who complain about what he is owed and throw a tantrum like he is three years old you gotta love it though somebody still speaks from his soul and wouldnt change by the change or the game or the fame when he came in the game he made his own lane now all i need is yall to pronounce my name its kanye but some of my plaques they still say kayne got family in the d kinfolk from motown back in the chi them folks aint from moe town life movin too fast i need to slow down girl aint give me no ass you need to go down my father been said i need jesus so he took me to church and let the water wash over my caesar the preacher said we need leaders right then my body got still like a paraplegic you know who you call you got a message then leave it the roc stand tall and you would never believe it take your diamonds and throw em up like you bulimic yeah the beat cold but the flow is anemic after debris settles and the dust get swept off big k pick up where young hov left off right when magazines wrote kanye west off i dropped my new shit it sound like the best of ars lookin like pssh we messed up grammy night damn right we got dressed up bottle after bottle til we got messed up in the studio with really doe yeah he next up people askin me if im gon give my chain back thatll be the same day i give the game back you know the next question dog yo where dame at this track the indian dance to bring our reign back whats up with you and jay man are yall okay man they pray for the death of our dynasty like amen but rrrright here stands a man with the power to make a diamond with his bare hands diamonds are forever forever forever throw your diamonds in the sky if you feel the vibe diamonds are forever forever forever forever the roc is still alive every time i rhyme forever ever forever ever ever ever ever ever ever ever ever ever ever ever diamonds are forever forever forever diamonds are forever forever forever forever
All Jacked Up,Gretchen Wilson,Country,five of the pm rolls around theres a little old joint outside of town i only got time for a couple of beers and a jukebox song ringing in my ears the next you know the bartenders pouring shots are flowing got me stoning all i really know is that i should be going but im soaking up the moment im all jacked up all jacked up dont believe ive ever had this much one thing ive learned when you get tore up time sure flies when youre all jacked up it was getting mighty close to nine oclock what the hell i have one more shot then i winked at a boy at the end of the bar guess i mighta musta gone a little too far cause a big ol girl walked outta the blue ten foot two with a bad attitude stepped right up and knocked out my tooth guess i had it coming i deserved the due cause i was all jacked up all jacked up dont believe ive ever had this much one thing ive learned when you get tore up dont start no stuff when youre all jacked up dont have to go home but you cant stay here thats what they said when i got my last beer oh my god its 200 i cant find my keys and my trucks locked so i grabbed a tire tool and i broke my window hurt my elbow got me in though two foot later backed into the light pole all the town folk got a good show all jacked up all jacked up dont believe ive ever had this much one thing ive learned when you get tore up dont drive your truck when youre all jacked up jacked up all jacked up all jacked up ooh oooh oooooh one thing ive learned when you get tore up dont start no stuff when youre all jacked up one thing ive learned when you get tore up dont drive your car dont start no stuff in no bar hell i wouldnt even tell anybody where you are when youre all jacked up all jacked up all jacked up all jacked up yeah yeah yeah yeah
Naked,Marques Houston,R&B,shh dont say a word just come over here i got somethin i gotta do tonight listen aint never been a man wantin anything as much as i want you the sun dont come up til morning so tonight theres no excuse mmm just like the rain outside ill make your love come down so baby now its time just cant wait no more im gon give you what your bodys been cryin for and if you tell me yes ill lay you down girl we aint gotta rush lets play around well do it like we never done before so go and lock that door baby dont worry cause ill be gentle come on baby turn the lights off lets get naked ooh come on come on baby girl you know i just cant take it i cant take it no more let your panties hit the floor let your body steal the show right now it seems like youre ready so come on girl i just cant wait to see us naked us naked yeah i know you want this girl i see it in your eyes dont be ashamed of what you got between those thighs oh you know im gon try not to be so excited but i cant help it it feels so good to be invited so baby get ready cause here i go here i go ooh ooh so take off your shoes i wanna see your toes slip off that skirt and that shirts gotta go come out them drawers girl you wont be needin those wont need em babe now youre wearing what i like baby lets go come on come on baby turn the lights off lets get naked ooh come on come on baby girl you know i just cant take it i cant take it no more let your panties hit the floor let your body steal the show right now right now it seems like youre ready so come on girl i just cant wait to see us naked us naked yeah theres something bout that sexy skin your in your clothes dont do you justice so come out of them so baby take it off so i can break you off and give you love love love now its time to enjoy yourself if you need assistance baby girl im here to help cause its time for us to start this love makin but first we gotta get butt naked damn girl hey lets get naked
Nada Es Para Siempre,Luis Fonsi,Latin,nada es para siempre amor hoy nos toca compartir la misma luna y mañana quién sabrá si hay una separación o habrá fortuna nadie sabe amor nadie sabe qué podrá pasar mañana quiero amarte hoy quiero abrir todas las puertas de mi alma te quiero hoy quiero abrirle al corazón una ventana esto es amor y es tan grande que no cabe en mis palabras noo quiero amarte hoy quiero amarte hoy por si no hay mañana quiero amarte hoy yo quiero amarte hoy por si no hay mañana somos como arena y mar somos más que una ilusión porque no hay duda no no y esta historia de los dos es tan linda como nunca hubo ninguna ooh nadie sabe amor nadie sabe qué podrá pasar mañana quiero amarte hoy quiero abrir todas las puertas de mi alma te quiero hoy quiero abrirle al corazón una ventana esto es amor y es tan grande que no cabe en mis palabras noo quiero amarte hoy quiero amarte hoy por si no hay mañana quiero amarte hoy yo quiero amarte hoy por si no hay mañana uh uh uh uh uh
Dreams,The Game,Hip-Hop,it is dedicated to yetunde price the elder halfsister of tennis stars serena williams and venus williams she was shot dead on september 14 2003 the… read more and i brought— and i brought— and i brought—dreams —dreams —dreams and i brought you all my dreams cause i love you i—love you i—love you iii love you i woke up out that coma 2001 bout the same time dre dropped 2001 three years later the album is done aftermath presents nigga witta attitude volume one rap critics politickin wanna know the outcome ready to die reasonable doubt and doggystyle in one i feel like pac after the snoop dogg trial was done dre behind that g series and all eyez on me i watched the death of a dynasty so i told vibe magazine workin with dr dre was a dream i had visions of makin a classic then my world turned black like i was starin out of stevie wonders glasses its kinda hard to imagine like kanye west coming back from his fatal accident to beatmakin and rappin but we the future whitney houston told me that its gon take more than a bullet in the heart to hold me back blushin in this 40 ounce lettin the ink from my pen bleed cause martin luther king had a dream aaliyah had a dream left eye had a dream so i reached out to kanye and i brought you all my dreams cause i love you i—love you i—love you iii love you i had dreams of fuckin a rb bitch like mýa when i saw that ass on the front of that king read the article in the magazine she loved gangsters loved nasty things so im in the glass house having nasty dreams good girls never give it up but anything is possible if 50 fucked vivica hurdled lifes obstacles found my way through the maze then joy turned to pain like frankie beverly and maze used to dream of being unsigned hype til i was crushed by dave mays almost let my pen fall asleep on the page daydreamin yesterday dozin off backstage i thought i saw eazy talking to jam master jay so i walked over heard jam master say its a hard knock life then you pass away they say sleep is the cousin of death so my eyes wide open cause a dream is kin to your last breath blushin in this 40 ounce lettin the ink from my pen bleed cause martin luther king had a dream aaliyah had a dream left eye had a dream so i reached out to kanye and i brought you all my dreams cause i love you i—love you i—love you iii love you the dream of huey newton thats what im livin through the dream of eric wright thats what im givin you who walked through the white house without a business suit compton hat jheri curl drippin on ronald reagans shoes gave mike lem my demo came here to pay my dues started off with whoo kid then i start blazin clue it was all a dream like big said itd be dont sleep on me homey i bring nightmares to reality rap phenomenon defyin the rules of gravity studied all the classics start revisin my strategy cause marshall mathers made it curtis jackson made it head in the clouds wonderin where the hell marvin gaye went how do i say this im livin for my son but i cant figure out why im at my temple with this gun wake up to a jesus piece like a catholic nun the war to be a rap legend has just begun blushin in this 40 ounce lettin the ink from my pen bleed cause martin luther king had a dream aaliyah had a dream left eye had a dream so i reached out to kanye and i brought you all my dreams cause i love you i—love you i—love you iii love you this song is dedicated to yetunde price the sister of venus and serena williams who was slain during a gang shootout in compton sunday september 14th 2003 rest in peace i brought you all my dreams cause i love you i—love you i—love you iii love you and i brought— and i brought— and i brought—dreams —dreams —dreams and i brought you all my dreams cause i love you
Run It!,Chris Brown,R&B,okay check it check it check it out its santana again steppin steppin steppin out uh one of the brandnew bigboy toys i do bigboy things i make bigboy noise cause i know what girls want want i know what they like like they wanna stay up ayy and party all night so bring a friend let me talk to you tell you how it is i was thinking when i saw that body gotta get shawty tell her what the young boy gon do damn them chicks with you gotta be your kin babe pretty thick with the kick thats sick that need to be hit so tell me what yall gon do i got friends and you got friends word oh they hop out and you hop in word ohoh i look fly and they jocking word the way you drop drop makes me wanna pop i got friends and you got friends word hey they hop out and you hop in word i look fly and they jocking word the way you drop drop makes me wanna pop is ya man man on the floor floor if he aint aint lemme know know let me see if you can run it run it girl indeed i can run it run it is ya man man on the floor floor if he aint aint lemme know lemme know let me see if you can run it run it girl indeed i can run it run it come here youll see girl i can set you off dont believe my age is gonna slow us down i can definitely show you things to have you saying i cant be sixteen once i get in you wont let go and i ill have the girls wishing they were you and i i know you heard about me but guess whats going down if we leave i got friends and you got friends word oh they hop out and you hop in word oh i look fly and they jocking word the way you drop drop makes me wanna pop i got friends and you got friends word they hop out and you hop in word hey i look fly and they jocking word ooh the way you drop drop makes me wanna pop ooh ooh is ya man man on the floor floor uhhuh if he aint aint lemme know know uhhuh let me see if you can run it run it yeah girl indeed i can run it run it ayy is ya man man on the floor floor uhhuh if he aint aint lemme know lemme know uhhuh let me see if you can run it run it ayy girl indeed i can run it run it lets go girl you feel right feel right make me feel like feel like i wanna do a little something do a little something aint no thing less you do it for sure girl the way that youre wearing them jeans is turning me on im the hottest thing thats in these streets dipset santana so baby wont you rock me ayy make it drop honey honey make it pop honey honey whip whop ticktock to the clock for me dont stop doing that dont and shawty know i mean what i say so she wont stop doing that plus i heard if you can dance you can bump well dance time is us lets go lets go yup we can get it in yup we can gets some friends do it like the ying yang twins start whispering wait til you see my ayy wait til you see my ayy let me fall back you aint ready for all that have you sleep late real late yeah taking a long nap ayy you tell your friends to get with my friends we can be friends switch and meet friends switch we can do it all night long and til the clock hit morning ya dig ayy is ya man man oh on the floor floor if he aint aint lemme know know ooh ooh yeah let me see if you can run it run it girl indeed i can run it run it oh woahoh is ya man man oh woahoh on the floor floor if he aint aint lemme know lemme know mmm let me see if you can run it run it run it girl indeed i can run it run it yeah ohoh uh oh oh woo uhhuh oh woah woo ohoh woo chris brown ayy woo woo ayy woo ayy ayy
Playa's Only,R. Kelly Featuring The Game,R&B,i hope yall got yall playas cards cause yall aint gettin in unless you do bounce its the new 12play bounce game yo throw the pussy like elway bounce cmon i wanna see your tail shake bounce when you hear r kellz say playas only we where them chicks be jerkin they bodies up in the club where they get real naughty take em from here to the private party where there aint nothin but playas only where the playas be spendin a lot of dough honeys got ass bouncin on the floor this is how we do behind the playas door she on the floor surrounded by them playas and thugs she on the floor the girls goin wild in the club in vip got dro with a bottle of bub she dont care shakin ass just throwin em up id really like to know her the way she runs her body up and down she got me heated up i cant front i really wanna beat it up show her how i hit the bar and spend it up you aint gotta be worried bout being alone cause tonight well be together in my home exit out the club bouncin our domes got that red coupe matchin the chrome put that body in motion motion and watch it wave like a ocean ocean now break it down and worm it worm it now bring it up now shake it shake it playas only we where them chicks be jerkin they bodies up in the club where they get real naughty take em from here to the private party where there aint nothin but playas only where the playas be spendin a lot of dough honeys got ass bouncin on the floor this is how we do behind the playas door im still fresh like uhh impala uhh dres young gun still ridin the bass drum four times platinum hate it or love it im still number one still in the hood one hand on my gun and my trigger finger still make bitches come i mean the one with the ring in the tongue compton r kelly found her in the slumps shaking that rump both hands on the pumps send her home with me i have your girl yellin uhh kellz my bitch drunk but her two girlfriends still wanna have fun pass the blunt let her drink red rum bet she aint never seen a penthouse at the trump me and r been around the world and well give it to you just how you like it girl girl youre on a mission step into the club shuttin down competition the way you walk it talk it switch it and when the doors close handle your business now make your booty go boom boom boom boom break it down now boom boom boom boom boom bring it up now boom boom boom boom push it back girl kellz you crazy for this one shake it shake it shake it shake it out the club in the coupe to the mansion we gon get bent up til the morning laying back in the chair while you wind it lap dance on me girl bump and grind it we gon do it til we drop until the party stop we gon keep it hot oh playas only we where them chicks be jerkin they bodies up in the club where they get real naughty take em from here to the private party where there aint nothin but playas only where the playas be spendin a lot of dough honeys got ass bouncin on the floor this is how we do behind the playas door i like it when you flip that bump that roll that shake that drop that grope that make it go clapclap flip that bump that roll that shake that drop that grope that make it go clapclap playas only we where them chicks be jerkin they bodies up in the club where they get real naughty take em from here to the private party where there aint nothin but playas only where the playas be spendin a lot of dough honeys got ass bouncin on the floor this is how we do behind the playas door scott storch kellz the game yall tp3 reloaded yall niggas better duck
Hicktown,Jason Aldean,Country,“hicktown” describes a redneck town in the south the song describes how one neighbor can see another “neighbors… read more oh you like the way that sounds little jimmy jackson is jackinl up his bronco hes gonna lay a little rubber later on at the truck pull and all the girls are gettin pretty theyre sprayin on the white rain yeah theyre gonna get a rowdy tonight down at the football game yeah we let it rip when we got the money let it roll if we got the gas it gets wild yeah but thats the way we get down in a hicktown well you can see the neighbors butt crack nailin on his shingles and his woman smokin pall malls watchin laura ingalls and grannys gettin lit shes headin out to bingo yeah my buddies and me are goin muddin down on blue hole road you know you know yeah we let it rip when we got the money let it roll if we got the gas it gets wild yeah but thats the way we get down in a hicktown oh stand on it we hear folks in the city party in martini bars and they like to show off in their fancy foreign cars out here in the boondocks we buy beer at amoco and crank our kraco speakers with that country radio we let it rip when we got the money let it roll if we got the gas it gets wild yeah but thats the way we get down in a hicktown oh oh yeah we let it rip when we got the money let it roll if we got the gas its buckwild yeah but thats the way we get down in a hicktown in a hicktown yeah its the way we get down yeah in hicktown yeah in hicktown aw we aint finished yet got your country boys and your redneck girls its the party heard round the world right here in hicktown in hicktown the whole towns gettin down yeah we let it rip when we got the money let it roll if we got the gas its buckwild yeah but thats the way we get down in a hicktown in a hicktown yeah its the way we get down yeah in hicktown yeah in hicktown we aint finished yet got your redneck boys and your redneck girls down here in hicktown
All These Things That I've Done,The Killers,Rock,when theres nowhere else to run is there room for one more son one more son if you can hold on if you can hold on hold on i wanna stand up i wanna let go you know you know no you dont you dont i wanna shine on in the hearts of man i want a meanin from the back of my broken hand another head aches another heart breaks im so much older than i can take and my affection well it comes and goes i need direction to perfection no no no no help me out yeah you know you gotta help me out yeah oh dont you put me on the back burner you know you gotta help me out yeah and when theres nowhere else to run is there room for one more son these changes aint changin me the coldhearted boy i used to be yeah you know you gotta help me out yeah oh dont you put me on the back burner you know you gotta help me out yeah youre gonna bring yourself down yeah youre gonna bring yourself down yeah youre gonna bring yourself down i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier i got soul but im not a soldier time truth and hearts yeah you know you gotta help me out yeah oh dont you put me on the back burner you know you gotta help me out yeah youre gonna bring yourself down yeah youre gonna bring yourself down yeah oh dont you put me on the back burner youre gonna bring yourself down yeah youre gonna bring yourself down over and in youre gonna bring yourself down last call for sin bring yourself down while everyones lost the battle is won with all these things that ive done all these things that ive done time truth and hearts if you can hold on if you can hold on
Georgia Rain,Trisha Yearwood,Country,barefoot in the bed a your truck on a blanket lookin up half a moon peekin down at us from underneath the clouds teenage kids sneakin out again heard the thunder rollin in we were fallin the moment when it all came pourin down the georgia rain on the jasper county clay couldnt wash away what i felt for you that day just you and me down an old dirt road nothin in our way except for the georgia rain cotton fields remember when flash a lightnin drove us in we were soaked down to the skin by the time we climbed inside and i dont remember what was poundin more heart in my chest or the hood of that ford as the sky fell in the storm clouds poured worlds away outside the georgia rain on the jasper county clay couldnt wash away all the love we made just you and me down that old dirt road no one saw a thing except for the georgia rain screen door flappin in the wind same ol house i grew up in cant believe im back again after all these years away you fixed your daddys house up nice i saw it yesterday when i drove by looks like youve made youself a real good life what else can i say the georgia rain on the jasper county clay couldnt wash away the way i loved you to this day the ol dirt roads paved over now nothin heres the same except for the georgia rain couldnt wash away the way i loved you to this day just you and me down an old dirt road nothin in our way except for the georgia rain
I Can't Stop Loving You,Kem,R&B,i think about the day i met the perfect stranger i think about us and i think about the day i got awrapped around your finger i think about us the sun was shinin on you the lord was smilin on me and love was callin us i had my mind made up and i cant stop lovin you i cant help myself and i cant get over you no matter what i tell myself baby never thought id ever love any one else in my weakness i think about us and i think about the day you left without speakin i think about us i think about the love we had for our children i think about us i think about the way we laughed without a reason i think about us girl ooh yay there will be no more lies somebody tell me why i feel like im dyin lord whats come over me ooh baby cant you see that i cant stop lovin you i cant stop lovin you girl i cant help myself ooh babe and i cant get over you i cant get over you baby no matter what i tell myself baby yeah no matter what no matter what i tell myself babe i cant stop lovin you i cant stop lovin you girl stop lovin you girl no matter how hard i try yeah no matter how hard i try and i cant get over you babe and i cant get over you babe and i dont know why i think about us i think about us i think about us and think about us think about us i think about us i think about us mmm babe i cant get over you mmm yeah babe mmm girl what am i gonna do mmm babe i think about the love we had i think about the way you laugh mmm girl hey i cant get over you i cant stop kissin you babe i cant stop wantin you babe i cant stop lovin you girl yeah ayayay cant get over you i cant stop missin you girl i cant stop feelin you girl i cant stop thinkin bout ya i cant stop dreamin bout ya i cant stop lovin you girl
